"count","ptCnt","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","Date","PostQ1","PostQ2","PostQ3","PostQ4"
2124,0,427,1,44,1,0,1,1,0,0,1619,58,"Theresa smoked you the idea"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2125,0,427,1,45,0,1,1,0,300,1898,1409,70,"You gave the earing Susan"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2126,0,427,1,46,1,0,1,1,0,0,1477,60,"Sally ate you the teacup"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2127,0,427,1,47,1,0,1,1,0,0,1232,55,"Paul followed you the puppy"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2128,0,427,1,48,1,0,1,1,0,0,1623,59,"Tom slept the marble to you"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2129,0,427,1,49,0,0,1,1,0,0,1129,42,"Amber dealt you the tree"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2130,0,427,1,50,1,1,0,1,256,1989,1182,31,"You slipped Heather a note"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2131,0,427,1,51,0,1,0,1,278,1627,1427,30,"You poured your dad some water"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2132,0,427,1,52,1,0,0,1,303,1657,1369,14,"Jenni sang you a song"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2133,0,427,1,53,0,0,1,1,0,0,1236,44,"Brett saw you the bridge"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2134,0,427,1,54,0,0,0,1,297,2892,1489,3,"Jack kicked the football to you"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2135,0,427,1,55,1,1,0,1,257,1843,1600,36,"You confessed your secret to Dan"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2136,0,427,1,56,1,0,0,1,293,1699,1698,15,"Jesse gave you another chance"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2137,0,427,1,57,1,0,0,0,0,0,1805,11,"Art bestowed the honor upon you"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2138,0,427,1,58,0,1,0,1,346,1940,1567,25,"You handed the puppy to Katie"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2139,0,427,1,59,0,0,1,1,0,0,1291,45,"Courtney snuggled you the water"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2140,0,427,1,60,1,1,0,1,314,1711,1270,38,"You paid Amanda tribute"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2141,0,427,1,61,1,1,0,1,301,2274,2065,34,"You radioed the message to the policeman"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2142,0,427,1,62,0,0,1,1,0,0,1215,46,"Gabe grabbed you to the vase"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2143,0,427,1,63,1,1,0,1,646,2252,1407,40,"You sent your family regards"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2144,0,427,1,64,0,1,1,1,0,0,1379,66,"You drank the house to Joe"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2145,0,427,1,65,0,1,0,1,456,3095,1364,29,"You rolled Mike the marble"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2146,0,427,1,66,0,1,1,1,0,0,1584,68,"You drove the land to China"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2147,0,427,1,67,0,0,0,1,357,2949,1433,4,"Amber drove the car to you"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2148,0,427,1,68,0,1,0,0,0,0,1620,28,"You shot Shawn the rubber band"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2149,0,427,1,69,1,1,1,0,301,2314,1410,72,"You pitched the story Andy"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2150,0,427,1,70,0,0,1,1,0,0,1364,43,"Andrea heard you the chicken"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2151,0,427,1,71,1,0,0,1,281,1351,1022,19,"He taught you a lesson"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2152,0,427,1,72,0,1,1,0,303,1801,1520,63,"You confessed the tray to John"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2153,0,427,1,73,0,1,0,1,294,1857,1637,22,"You donated money to Vincent"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2154,0,427,1,74,1,0,1,1,0,0,1388,56,"Sally thought the marble to you"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2155,0,427,1,75,0,0,1,1,0,0,1314,41,"Al poured the horse to you"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2156,0,427,1,76,0,1,0,0,0,0,1936,21,"You forked over the cash to Alex"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2157,0,427,1,77,1,1,1,1,0,0,1491,79,"You transferred the chance Steve"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2158,0,427,1,78,0,0,0,1,308,3302,1926,7,"Sally slid you the cafeteria tray"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2159,0,427,1,79,1,1,1,1,0,0,1396,78,"You told the kiss to Ian"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2160,0,427,1,80,1,1,0,1,312,2297,1371,32,"You sold the land to Mike"," 03/28/2017"," this task was about comprehension {,}  response rate{,} and to inhibit the response when the sentence did not make sense{.}     "," n"," y"," y"
2161,1,428,3,1,0,0,1,0,255,1736,1364,43,"Andrea heard you the chicken"," 03/30/2017"," intresting "," n"," n"," n"
2162,0,428,3,2,1,1,0,1,195,1969,1647,32,"You devoted your time to Tiana"," 03/30/2017"," intresting "," n"," n"," n"
2163,0,428,3,3,0,1,0,1,341,2757,2109,27,"You slid Sally the cafeteria tray"," 03/30/2017"," intresting "," n"," n"," n"
2164,0,428,3,4,0,0,1,0,288,1879,1291,48,"Jack thought you the ice cream"," 03/30/2017"," intresting "," n"," n"," n"
2165,0,428,3,5,0,0,0,1,293,2009,1233,6,"Diane threw you the pen"," 03/30/2017"," intresting "," n"," n"," n"
2166,0,428,3,6,0,0,0,1,335,1758,1523,7,"Joe kicked you the soccer ball"," 03/30/2017"," intresting "," n"," n"," n"
2167,0,428,3,7,0,1,1,1,0,0,1329,62,"You blew a lesson to Liz"," 03/30/2017"," intresting "," n"," n"," n"
2168,0,428,3,8,1,1,0,1,324,1853,1639,33,"You dedicated the song to John"," 03/30/2017"," intresting "," n"," n"," n"
2169,0,428,3,9,1,0,1,1,0,0,1477,60,"Sally ate you the teacup"," 03/30/2017"," intresting "," n"," n"," n"
2170,0,428,3,10,1,1,0,1,377,1925,1390,34,"You sang Jenni a song"," 03/30/2017"," intresting "," n"," n"," n"
2171,0,428,3,11,0,1,1,0,731,1773,1409,70,"You gave the earing Susan"," 03/30/2017"," intresting "," n"," n"," n"
2172,0,428,3,12,0,1,0,1,458,2087,1681,21,"You delivered the Pizza to Andy"," 03/30/2017"," intresting "," n"," n"," n"
2173,0,428,3,13,1,1,1,1,0,0,1648,75,"You sneezed baseball to Shawn"," 03/30/2017"," intresting "," n"," n"," n"
2174,0,428,3,14,1,1,1,1,0,0,1471,80,"You wrote Dave to the pencil"," 03/30/2017"," intresting "," n"," n"," n"
2175,0,428,3,15,1,0,0,1,403,1648,1304,18,"Amanda paid you tribute"," 03/30/2017"," intresting "," n"," n"," n"
2176,0,428,3,16,0,1,0,0,0,0,1511,28,"You handed Courtney the notebook"," 03/30/2017"," intresting "," n"," n"," n"
2177,0,428,3,17,0,0,0,1,399,2154,1623,8,"Shawn shot you the rubber band"," 03/30/2017"," intresting "," n"," n"," n"
2178,0,428,3,18,0,1,0,0,0,0,1746,25,"You dispensed the rations to Kelly"," 03/30/2017"," intresting "," n"," n"," n"
2179,0,428,3,19,1,1,0,1,315,1765,1635,35,"You gave Jesse another chance"," 03/30/2017"," intresting "," n"," n"," n"
2180,0,428,3,20,0,0,1,1,0,0,1314,41,"Al poured the horse to you"," 03/30/2017"," intresting "," n"," n"," n"
2181,0,428,3,21,1,0,1,0,804,1577,1232,55,"Paul followed you the puppy"," 03/30/2017"," intresting "," n"," n"," n"
2182,0,428,3,22,0,1,0,1,451,2189,1439,26,"You bought Christine ice cream"," 03/30/2017"," intresting "," n"," n"," n"
2183,0,428,3,23,0,0,0,1,613,1856,1473,10,"Your dad poured you some water"," 03/30/2017"," intresting "," n"," n"," n"
2184,0,428,3,24,1,1,1,1,0,0,1392,74,"You saw the cow the base ball"," 03/30/2017"," intresting "," n"," n"," n"
2185,0,428,3,25,1,0,0,1,454,1769,1002,11,"Heather slipped you a note"," 03/30/2017"," intresting "," n"," n"," n"
2186,0,428,3,26,0,0,0,1,485,1715,1347,9,"Mike rolled you the marble"," 03/30/2017"," intresting "," n"," n"," n"
2187,0,428,3,27,1,1,1,1,0,0,1491,79,"You transferred the chance Steve"," 03/30/2017"," intresting "," n"," n"," n"
2188,0,428,3,28,1,1,1,1,0,0,1396,78,"You told the kiss to Ian"," 03/30/2017"," intresting "," n"," n"," n"
2189,0,428,3,29,1,0,0,0,0,0,1874,13,"Sara transmitted the orders to you"," 03/30/2017"," intresting "," n"," n"," n"
2190,0,428,3,30,0,0,1,0,478,2029,1448,50,"Jim pretended the stew to you"," 03/30/2017"," intresting "," n"," n"," n"
2191,0,428,3,31,1,1,0,0,0,0,1126,39,"You taught him a lesson"," 03/30/2017"," intresting "," n"," n"," n"
2192,0,428,3,32,1,1,1,1,0,0,1633,73,"You reduced the land to Tiana"," 03/30/2017"," intresting "," n"," n"," n"
2193,0,428,3,33,0,1,1,1,0,0,1680,65,"You dispensed icecream Sandra"," 03/30/2017"," intresting "," n"," n"," n"
2194,0,428,3,34,1,0,1,0,469,2062,1731,53,"Kelly hindered the rubber band to you"," 03/30/2017"," intresting "," n"," n"," n"
2195,0,428,3,35,1,0,1,0,4854,128,1388,56,"Sally thought the marble to you"," 03/30/2017"," intresting "," n"," n"," n"
2196,0,428,3,36,0,1,0,1,385,2751,1744,30,"You conveyed the message to Adam"," 03/30/2017"," intresting "," n"," n"," n"
2197,0,428,3,37,1,1,0,1,415,1968,1307,38,"You blew your sister a kiss"," 03/30/2017"," intresting "," n"," n"," n"
