Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,KeyRespPrueba.rt,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.58158386454019,126.740231651063,B,right,0.03290791932270095,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,173.67528069997206,None,right,1,0.16359070013277233,173.7754539998714,None,173.95899149985053,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.71175578163359,123.292932817619,B,right,0.03355877890816795,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,175.04351740004495,None,right,1,0.1876638000831008,175.1434683999978,None,175.3605984998867,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.65995719914972,124.382744579927,B,right,0.0332997859957486,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,176.44508109986782,None,right,1,0.14605459989979863,176.54493299988098,None,176.71207030001096,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.49094389342984,122.592415097161,B,right,0.0324547194671492,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,177.7966529999394,None,right,1,0.7307535998988897,177.8968307999894,None,178.64754339982755,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.36137407597146,126.194425246721,B,right,0.0318068703798573,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,179.73218259983696,None,right,1,1.3705080000218004,179.832302399911,None,181.23366199992597,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.33628194746762,128.126479129179,B,right,0.0316814097373381,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,182.31862239982001,None,right,1,0.46504230005666614,182.4186786999926,None,182.9025491999928,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.4712730033142,123.415037613145,B,right,0.032356365016571,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,183.98743529990315,None,right,1,0.39509349991567433,184.08778609987348,None,184.50413489993662,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.47799481109828,126.198210476458,B,right,0.0323899740554914,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,185.5889699999243,None,right,1,0.186229299986735,185.68896079994738,None,185.90601369994693,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.35783087071996,122.599555636173,B,right,0.0317891543535998,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,186.99046269990504,None,right,1,0.45718109980225563,187.09056159993634,None,187.57446229993366,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.58416957836755,128.66457028184,B,right,0.032920847891837746,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,188.65912849991582,None,right,1,1.9080729000270367,188.75919939996675,None,190.6946029998362,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.33065752051542,126.97096486018,B,right,0.0316532876025771,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,191.77969799982384,None,right,1,0.01256110006943345,191.87935659987852,None,191.91291900002398,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.28903893488972,124.829398148852,B,right,0.0314451946744486,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,192.99741630000062,None,right,1,2.633410100126639,193.09760039998218,None,195.7509582999628,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.29098631103711,124.706653231207,B,right,0.03145493155518555,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,196.83550879987888,None,right,1,0.2915731999091804,196.93582180002704,None,197.25270589999855,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.62736538341546,127.654671427106,B,right,0.033136826917077304,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,198.33744099992327,None,right,1,0.06971680000424385,198.43736250000075,None,198.53782689990476,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
